Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
MUN Ballot Style 2,1306,Portland Absentee,"Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1308,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1309,Portland Absentee,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1315,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1316,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1322,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1324,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1328,Portland Absentee,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1332,Portland Absentee,"Goglin, Barbara E.","Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,1333,Portland Absentee,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1338,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1345,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1348,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1350,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1357,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,1358,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1363,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1367,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1373,Portland Absentee,"Capone-Newton, Elizabeth","Haefele, Joshua W.","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,1375,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1376,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1377,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1383,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1396,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1401,Portland Absentee,"Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,1403,Portland Absentee,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1405,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1410,Portland Absentee,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1416,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1430,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1437,Portland Absentee,"Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,1440,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1458,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1460,Portland Absentee,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1465,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1470,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1471,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1472,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.",skipped,1,5
MUN Ballot Style 2,1475,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,1478,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1479,Portland Absentee,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,1481,Portland Absentee,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1482,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1484,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1486,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1489,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,1491,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1494,Portland Absentee,"Viola, Lou A.","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,1497,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1502,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1503,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1506,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1511,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1535,Portland Absentee,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1551,Portland Absentee,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,1553,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1557,Portland Absentee,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1561,Portland Absentee,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1570,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1572,Portland Absentee,"Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,1573,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,1576,Portland Absentee,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,1583,Portland Absentee,"Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,1597,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1610,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,1621,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,1623,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1631,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1635,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1637,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1638,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1639,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1653,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1654,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,1656,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1658,Portland Absentee,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1659,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,1660,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1666,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1668,Portland Absentee,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1671,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1678,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1686,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1687,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1690,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1692,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,1698,Portland Absentee,"Goglin, Barbara E.","Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,1701,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1705,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1706,Portland Absentee,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1708,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1712,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1713,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1715,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1718,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,1724,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1730,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1732,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1740,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1746,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1748,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1752,Portland Absentee,"Viola, Lou A.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1754,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1756,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1770,Portland Absentee,"Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,1779,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1782,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1784,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1786,Portland Absentee,"Viola, Lou A.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1790,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1791,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,1795,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1800,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1801,Portland Absentee,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,1802,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1805,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,1822,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1823,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1825,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1831,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,1838,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1839,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1843,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1848,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1852,Portland Absentee,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1854,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1857,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1862,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1870,Portland Absentee,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1871,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1878,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1888,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1889,Portland Absentee,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1890,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1896,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1897,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1904,Portland Absentee,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1905,Portland Absentee,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1913,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,1921,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1926,Portland Absentee,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1927,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1929,Portland Absentee,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,1931,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1934,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,1939,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1941,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1947,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1948,Portland Absentee,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1955,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1957,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,1963,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1972,Portland Absentee,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1973,Portland Absentee,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1974,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,1977,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1990,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,1994,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2004,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,2010,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2019,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2031,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,2034,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,2037,Portland Absentee,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,2044,Portland Absentee,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2045,Portland Absentee,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.",skipped,1,5
MUN Ballot Style 2,2046,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2051,Portland Absentee,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2058,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2076,Portland Absentee,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2090,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,2091,Portland Absentee,"Haefele, Joshua W.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,2098,Portland Absentee,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,2099,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,2101,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,2106,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,2108,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,2109,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,2112,Portland Absentee,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,2121,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,2131,Portland Absentee,"Capone-Newton, Elizabeth","Viola, Lou A.","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,2133,Portland Absentee,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
