"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"3","10","2","9","14","4","7","6","8","16","5","11","15","1","17","skipped","skipped","nan","nan"
"4","8","17","1","6","5","2","7","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","10","8","2","5","12","9","6","7","1","11","4","13","skipped","skipped","skipped","nan","nan"
"17","11","16","2","4","15","13","1","3","14","7","6","5","10","9","12","8","nan","nan"
"15","5","14","9","17","8","4","2","16","7","6","12","10","3","13","1","11","nan","nan"
"17","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","8","14","3","4","9","1","12","13","17","2","11","7","15","10","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","15","1","2","17","4","13","3","7","8","5","12","11","6","10","16","skipped","nan","nan"
"1","2","11","8","6","7","12","5","4","17","14","15","9","13","16","10","3","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","2","9","7","10","8","12","11","3","14","17","15","13","16","5","6","nan","nan"
"7","4","1","17","5","6","3","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","12","2","10","3","4","8","14","5","11","15","17","16","9","1","7","13","nan","nan"
"6","1","17","4","5","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","4","17","2","5","1","16","15","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","13","17","15","4","2","16","5","14","6","1","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","17","2","9","15","5","7","1","11","10","8","3","14","6","4","12","16","nan","nan"
"15","5","2","6","14","12","17","4","13","9","16","8","11","10","1","3","skipped","nan","nan"
"12","11","1","10","16","3","5","15","13","7","4","2","14","8","6","9","17","nan","nan"
"17","3","1","9","14","4","7","2","15","6","13","5","16","10","11","8","12","nan","nan"
"11","9","1","5","3","17","14","7","8","12","10","16","15","6","4","2","13","nan","nan"
"17","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","9","17","8","10","6","1","13","11","4","3","16","15","12","2","14","nan","nan"
"9","14","1","12","10","7","5","2","17","8","15","4","11","16","13","3","6","nan","nan"
"17","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","7","15","5","6","4","1","16","2","17","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","17","5","7","16","4","6","13","14","12","10","11","9","15","3","skipped","nan","nan"
"3","13","9","8","15","4","5","17","2","10","12","11","14","6","7","1","16","nan","nan"
"17","5","1","11","12","10","15","6","3","4","9","2","7","13","14","16","8","nan","nan"
"17","4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","14","1","11","13","9","4","3","16","7","5","8","15","10","17","2","12","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","4","1","17","9","8","5","2","10","7","3","13","6","12","skipped","skipped","skipped","nan","nan"
"17","4","3","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","9","12","11","17","7","5","10","6","8","2","4","1","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","14","4","11","15","1","5","2","9","17","13","3","12","7","6","16","8","nan","nan"
"5","6","1","11","3","16","15","12","4","7","14","10","17","13","8","2","skipped","nan","nan"
"16","4","1","17","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","6","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","14","2","7","17","4","8","11","5","10","12","1","6","9","3","13","16","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","1","16","13","7","11","2","10","5","6","17","12","8","15","3","14","nan","nan"
"3","9","17","12","7","1","2","8","5","11","10","4","6","skipped","skipped","skipped","skipped","nan","nan"
"5","14","2","4","17","10","1","15","8","3","11","12","7","13","16","6","9","nan","nan"
"13","2","1","8","5","10","6","4","7","3","14","11","9","17","16","12","15","nan","nan"
"7","2","10","4","1","12","8","13","14","9","6","3","11","16","15","5","17","nan","nan"
"17","3","1","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","8","5","14","11","10","12","9","2","15","13","7","16","4","6","skipped","nan","nan"
"17","6","3","2","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","6","5","3","7","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","11","2","13","9","3","4","5","17","6","16","1","12","8","7","skipped","skipped","nan","nan"
"7","10","2","11","9","17","8","1","12","5","4","3","14","16","13","6","15","nan","nan"
"7","3","10","11","13","8","6","17","2","1","5","9","12","4","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","15","16","10","8","1","12","13","6","4","9","2","5","14","11","skipped","nan","nan"
"8","1","3","11","14","5","13","10","15","4","6","16","7","2","17","9","12","nan","nan"
"2","9","7","5","16","3","6","17","14","4","8","10","12","11","13","1","15","nan","nan"
"14","15","2","17","4","13","11","1","9","3","16","7","10","5","8","6","12","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","14","5","17","16","3","12","7","8","2","9","11","13","15","4","10","nan","nan"
"13","11","8","3","16","1","2","7","17","4","12","6","10","15","9","5","14","nan","nan"
"17","6","2","4","5","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","17","7","2","3","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","17","5","12","2","6","1","9","11","10","14","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","7","1","8","17","4","2","14","10","12","3","5","13","9","6","11","16","nan","nan"
"17","1","5","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","17","7","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","5","3","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","6","8","1","3","13","17","10","15","12","4","16","14","2","11","7","nan","nan"
"13","9","2","7","17","1","11","16","8","10","12","3","14","5","4","6","15","nan","nan"
"2","4","1","17","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","2","14","17","4","10","13","5","6","8","3","12","15","1","7","16","nan","nan"
"1","4","16","14","17","8","10","9","5","6","2","11","7","13","12","3","15","nan","nan"
"10","11","16","6","2","15","9","1","12","7","5","14","17","8","13","4","3","nan","nan"
"3","17","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","15","4","17","12","8","2","1","16","11","7","3","10","14","9","5","13","nan","nan"
"14","5","16","11","8","12","3","15","7","2","4","17","1","skipped","skipped","skipped","skipped","nan","nan"
"17","3","7","1","6","4","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","17","15","1","3","9","4","12","10","6","14","13","11","16","7","5","nan","nan"
"4","17","8","2","7","1","5","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","17","5","7","15","13","1","4","14","3","12","10","8","11","6","2","16","nan","nan"
"1","5","12","11","10","14","17","16","6","7","3","9","13","15","8","4","2","nan","nan"
"16","7","3","14","13","9","17","4","10","8","6","2","11","12","1","5","15","nan","nan"
"2","13","3","6","14","4","17","16","7","12","9","1","15","8","5","10","11","nan","nan"
"17","14","2","1","16","12","10","6","15","11","5","9","3","8","13","4","7","nan","nan"
"4","11","7","13","2","8","9","1","14","17","16","3","12","6","10","5","15","nan","nan"
"1","11","5","13","8","17","2","6","15","4","3","7","10","14","16","12","9","nan","nan"
"17","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","3","2","7","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","6","5","3","7","2","4","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","6","7","2","4","8","3","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","13","7","5","3","9","1","16","12","17","15","10","8","11","14","2","nan","nan"
"17","13","11","12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","4","12","16","10","3","1","9","14","5","6","7","15","17","13","2","11","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","8","6","9","7","2","4","1","10","3","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","14","11","12","4","8","5","9","16","7","2","15","6","13","17","3","10","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","3","8","2","1","7","5","6","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","17","8","2","4","3","1","9","10","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","1","4","7","8","11","5","14","10","6","3","9","15","2","16","17","nan","nan"
"2","6","8","9","7","16","4","1","10","14","5","15","11","3","17","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","14","1","10","12","15","11","2","9","5","4","16","8","6","7","3","skipped","nan","nan"
"15","6","2","12","17","4","3","8","9","10","11","1","14","7","5","16","13","nan","nan"
"9","2","1","5","11","7","10","3","17","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","17","4","14","15","3","7","6","13","5","1","2","10","12","8","9","11","nan","nan"
"17","9","1","2","3","5","6","7","8","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","17","7","5","13","15","11","14","4","6","9","16","8","12","3","10","nan","nan"
"2","1","16","12","14","13","3","17","9","15","5","7","6","10","8","4","11","nan","nan"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
