,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
17683,PR,Ballina Pre-Poll,16363,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17684,PR,Ballina Pre-Poll,16364,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17685,PR,Ballina Pre-Poll,16365,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17686,PR,Ballina Pre-Poll,16366,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17687,PR,Ballina Pre-Poll,16367,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17688,PR,Ballina Pre-Poll,16368,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17689,PR,Ballina Pre-Poll,16369,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17690,PR,Ballina Pre-Poll,16370,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17691,PR,Ballina Pre-Poll,16371,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17692,PR,Ballina Pre-Poll,16372,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17693,PR,Ballina Pre-Poll,16373,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
17694,PR,Ballina Pre-Poll,16374,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17695,PR,Ballina Pre-Poll,16375,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17696,PR,Ballina Pre-Poll,16376,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17697,PR,Ballina Pre-Poll,16377,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,JOHNSON Jeff,1,5
17698,PR,Ballina Pre-Poll,16378,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17699,PR,Ballina Pre-Poll,16379,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17700,PR,Ballina Pre-Poll,16380,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17701,PR,Ballina Pre-Poll,16381,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,1,5
17702,PR,Ballina Pre-Poll,16382,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17703,PR,Ballina Pre-Poll,16383,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17704,PR,Ballina Pre-Poll,16384,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,1,5
17705,PR,Ballina Pre-Poll,16385,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17706,PR,Ballina Pre-Poll,16386,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17707,PR,Ballina Pre-Poll,16387,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17708,PR,Ballina Pre-Poll,16388,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17709,PR,Ballina Pre-Poll,16389,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17710,PR,Ballina Pre-Poll,16390,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17711,PR,Ballina Pre-Poll,16391,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17712,PR,Ballina Pre-Poll,16392,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17713,PR,Ballina Pre-Poll,16393,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,skipped,skipped,skipped,1,5
17714,PR,Ballina Pre-Poll,16394,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17715,PR,Ballina Pre-Poll,16395,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17716,PR,Ballina Pre-Poll,16396,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17717,PR,Ballina Pre-Poll,16397,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17718,PR,Ballina Pre-Poll,16398,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17719,PR,Ballina Pre-Poll,16399,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17720,PR,Ballina Pre-Poll,16400,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17721,PR,Ballina Pre-Poll,16401,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17722,PR,Ballina Pre-Poll,16402,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17723,PR,Ballina Pre-Poll,16403,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17724,PR,Ballina Pre-Poll,16404,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17725,PR,Ballina Pre-Poll,16405,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17726,PR,Ballina Pre-Poll,16406,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17727,PR,Ballina Pre-Poll,16407,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,1,5
17728,PR,Ballina Pre-Poll,16408,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17729,PR,Ballina Pre-Poll,16409,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,5
17730,PR,Ballina Pre-Poll,16410,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17731,PR,Ballina Pre-Poll,16411,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
17732,PR,Ballina Pre-Poll,16412,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17733,PR,Ballina Pre-Poll,16413,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,1,5
17734,PR,Ballina Pre-Poll,16414,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
17735,PR,Ballina Pre-Poll,16415,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,5
17736,PR,Ballina Pre-Poll,16416,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17737,PR,Ballina Pre-Poll,16417,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,1,5
17738,PR,Ballina Pre-Poll,16418,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17739,PR,Ballina Pre-Poll,16419,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,skipped,1,5
17740,PR,Ballina Pre-Poll,16420,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17741,PR,Ballina Pre-Poll,16421,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,skipped,1,5
17742,PR,Ballina Pre-Poll,16422,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17743,PR,Ballina Pre-Poll,16423,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
17744,PR,Ballina Pre-Poll,16424,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17745,PR,Ballina Pre-Poll,16425,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17746,PR,Ballina Pre-Poll,16426,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17747,PR,Ballina Pre-Poll,16427,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17748,PR,Ballina Pre-Poll,16428,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17749,PR,Ballina Pre-Poll,16429,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17750,PR,Ballina Pre-Poll,16430,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17751,PR,Ballina Pre-Poll,16431,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17752,PR,Ballina Pre-Poll,16432,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17753,PR,Ballina Pre-Poll,16433,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17754,PR,Ballina Pre-Poll,16434,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17755,PR,Ballina Pre-Poll,16435,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17756,PR,Ballina Pre-Poll,16436,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17757,PR,Ballina Pre-Poll,16437,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17758,PR,Ballina Pre-Poll,16438,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17759,PR,Ballina Pre-Poll,16439,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17760,PR,Ballina Pre-Poll,16440,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17761,PR,Ballina Pre-Poll,16441,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17762,PR,Ballina Pre-Poll,16442,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17763,PR,Ballina Pre-Poll,16443,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,1,5
17764,PR,Ballina Pre-Poll,16444,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17765,PR,Ballina Pre-Poll,16445,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17766,PR,Ballina Pre-Poll,16446,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17767,PR,Ballina Pre-Poll,16447,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17768,PR,Ballina Pre-Poll,16448,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
17769,PR,Ballina Pre-Poll,16449,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17770,PR,Ballina Pre-Poll,16450,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17771,PR,Ballina Pre-Poll,16451,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17772,PR,Ballina Pre-Poll,16452,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17773,PR,Ballina Pre-Poll,16453,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17774,PR,Ballina Pre-Poll,16454,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17775,PR,Ballina Pre-Poll,16455,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17776,PR,Ballina Pre-Poll,16456,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17777,PR,Ballina Pre-Poll,16457,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17778,PR,Ballina Pre-Poll,16458,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17779,PR,Ballina Pre-Poll,16459,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17780,PR,Ballina Pre-Poll,16460,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17781,PR,Ballina Pre-Poll,16461,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17782,PR,Ballina Pre-Poll,16462,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17783,PR,Ballina Pre-Poll,16463,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17784,PR,Ballina Pre-Poll,16464,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17785,PR,Ballina Pre-Poll,16465,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,skipped,skipped,skipped,1,5
17786,PR,Ballina Pre-Poll,16466,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17787,PR,Ballina Pre-Poll,16467,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17788,PR,Ballina Pre-Poll,16468,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17789,PR,Ballina Pre-Poll,16469,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17790,PR,Ballina Pre-Poll,16470,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17791,PR,Ballina Pre-Poll,16471,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,5
17792,PR,Ballina Pre-Poll,16472,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17793,PR,Ballina Pre-Poll,16473,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17794,PR,Ballina Pre-Poll,16474,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17795,PR,Ballina Pre-Poll,16475,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17796,PR,Ballina Pre-Poll,16476,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17797,PR,Ballina Pre-Poll,16477,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17798,PR,Ballina Pre-Poll,16478,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17799,PR,Ballina Pre-Poll,16479,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,1,5
17800,PR,Ballina Pre-Poll,16480,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17801,PR,Ballina Pre-Poll,16481,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17802,PR,Ballina Pre-Poll,16482,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17803,PR,Ballina Pre-Poll,16483,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17804,PR,Ballina Pre-Poll,16484,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17805,PR,Ballina Pre-Poll,16485,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17806,PR,Ballina Pre-Poll,16486,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17807,PR,Ballina Pre-Poll,16487,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17808,PR,Ballina Pre-Poll,16488,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,1,5
17809,PR,Ballina Pre-Poll,16489,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17810,PR,Ballina Pre-Poll,16490,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17811,PR,Ballina Pre-Poll,16491,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17812,PR,Ballina Pre-Poll,16492,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,1,5
17813,PR,Ballina Pre-Poll,16493,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17814,PR,Ballina Pre-Poll,16494,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17815,PR,Ballina Pre-Poll,16495,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,1,5
17816,PR,Ballina Pre-Poll,16496,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17817,PR,Ballina Pre-Poll,16497,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,skipped,skipped,skipped,1,5
17818,PR,Ballina Pre-Poll,16498,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17819,PR,Ballina Pre-Poll,16499,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17820,PR,Ballina Pre-Poll,16500,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17821,PR,Ballina Pre-Poll,16501,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17822,PR,Ballina Pre-Poll,16502,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17823,PR,Ballina Pre-Poll,16503,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17824,PR,Ballina Pre-Poll,16504,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
17825,PR,Ballina Pre-Poll,16505,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17826,PR,Ballina Pre-Poll,16506,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17827,PR,Ballina Pre-Poll,16507,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17828,PR,Ballina Pre-Poll,16508,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17829,PR,Ballina Pre-Poll,16509,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17830,PR,Ballina Pre-Poll,16510,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,5
17831,PR,Ballina Pre-Poll,16511,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17832,PR,Ballina Pre-Poll,16512,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17833,PR,Ballina Pre-Poll,16513,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17834,PR,Ballina Pre-Poll,16514,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17835,PR,Ballina Pre-Poll,16515,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17836,PR,Ballina Pre-Poll,16516,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17837,PR,Ballina Pre-Poll,16517,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17838,PR,Ballina Pre-Poll,16518,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17839,PR,Ballina Pre-Poll,16519,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,CADWALLADER Sharon,1,5
17840,PR,Ballina Pre-Poll,16520,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17841,PR,Ballina Pre-Poll,16521,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17842,PR,Ballina Pre-Poll,16522,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17843,PR,Ballina Pre-Poll,16523,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17844,PR,Ballina Pre-Poll,16524,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17845,PR,Ballina Pre-Poll,16525,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17846,PR,Ballina Pre-Poll,16526,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17847,PR,Ballina Pre-Poll,16527,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17848,PR,Ballina Pre-Poll,16528,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17849,PR,Ballina Pre-Poll,16529,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,1,5
17850,PR,Ballina Pre-Poll,16530,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17851,PR,Ballina Pre-Poll,16531,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
17852,PR,Ballina Pre-Poll,16532,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17853,PR,Ballina Pre-Poll,16533,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17854,PR,Ballina Pre-Poll,16534,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17855,PR,Ballina Pre-Poll,16535,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17856,PR,Ballina Pre-Poll,16536,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17857,PR,Ballina Pre-Poll,16537,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17858,PR,Ballina Pre-Poll,16538,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17859,PR,Ballina Pre-Poll,16539,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,1,5
17860,PR,Ballina Pre-Poll,16540,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17861,PR,Ballina Pre-Poll,16541,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17862,PR,Ballina Pre-Poll,16542,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,CADWALLADER Sharon,1,5
17863,PR,Ballina Pre-Poll,16543,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17864,PR,Ballina Pre-Poll,16544,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17865,PR,Ballina Pre-Poll,16545,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17866,PR,Ballina Pre-Poll,16546,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17867,PR,Ballina Pre-Poll,16547,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17868,PR,Ballina Pre-Poll,16548,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17869,PR,Ballina Pre-Poll,16549,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17870,PR,Ballina Pre-Poll,16550,Formal,MP,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,skipped,1,5
17871,PR,Ballina Pre-Poll,16551,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,skipped,1,5
17872,PR,Ballina Pre-Poll,16552,Formal,MP,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,5
17873,PR,Ballina Pre-Poll,16553,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17874,PR,Ballina Pre-Poll,16554,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17875,PR,Ballina Pre-Poll,16555,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17876,PR,Ballina Pre-Poll,16556,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,CADWALLADER Sharon,1,5
17877,PR,Ballina Pre-Poll,16557,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17878,PR,Ballina Pre-Poll,16558,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17879,PR,Ballina Pre-Poll,16559,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17880,PR,Ballina Pre-Poll,16560,Formal,MP,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,1,5
17881,PR,Ballina Pre-Poll,16561,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17882,PR,Ballina Pre-Poll,16562,Formal,MP,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,skipped,1,5
17883,PR,Ballina Pre-Poll,16563,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
17884,PR,Ballina Pre-Poll,16564,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17885,PR,Ballina Pre-Poll,16565,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17886,PR,Ballina Pre-Poll,16566,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,1,5
17887,PR,Ballina Pre-Poll,16567,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,1,5
17888,PR,Ballina Pre-Poll,16568,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,skipped,skipped,skipped,1,5
17889,PR,Ballina Pre-Poll,16569,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17890,PR,Ballina Pre-Poll,16570,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17891,PR,Ballina Pre-Poll,16571,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17892,PR,Ballina Pre-Poll,16572,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17893,PR,Ballina Pre-Poll,16573,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17894,PR,Ballina Pre-Poll,16574,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
17895,PR,Ballina Pre-Poll,16575,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,5
17896,PR,Ballina Pre-Poll,16576,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,5
